Codigo,Descripcion,Precio Costo,Precio Venta,Precio Mayoreo,Inventario,Inv. Minimo,Departamento,keyword
735257000038,Gelatina Gary,$0.00,$9.50,$0.00,3,0,Tienda,Gelatina Gary
735257000151,Gelatina Gary,$0.00,$10.00,$0.00,3,0,Tienda,Gelatina Gary
735257000120,Gelatina Gary,$7.50,$10.00,$0.00,3,0,Tienda,Gelatina Gary
735257005149,Gelatina Gary,$0.00,$9.00,$0.00,4,0,Tienda,Gelatina Gary
735257000182,Gelatina Gary,$0.00,$10.00,$0.00,4,0,Tienda,Gelatina Gary
735257000083,Gelatina Gary,$7.50,$10.00,$0.00,4,0,Tienda,Gelatina Gary
735257000229,Gelatina Gary,$7.50,$10.00,$10.00,4,0,Tienda,Gelatina Gary
735257000137,Gelatina Gary,$0.00,$10.00,$0.00,5,0,Tienda,Gelatina Gary
735257000021,Gelatina Gary,$7.50,$10.00,$0.00,5,0,Tienda,Gelatina Gary
735257000014,Gelatina Gary,$7.50,$10.00,$0.00,7,0,Tienda,Gelatina Gary
735257001929,Gelatina Leche Condensada,$0.00,$10.00,$0.00,0,0,Tienda,Gelatina Leche Condensada
735257000113,Gelatina Mandarina,$7.50,$10.00,$0.00,0,0,- Sin Departamento -,Gelatina Mandarina
735257000175,Gelatina Nuez,$7.50,$10.00,$0.00,0,0,- Sin Departamento -,Gelatina Nuez
75003401,Gerber 2da Etapa,$0.00,$12.00,$0.00,2,0,Tienda,Gerber 2da Etapa
75003371,Gerber 2da Etapa,$0.00,$12.00,$0.00,3,0,Nestle,Gerber 2da Etapa
75003487,Gerber 2da Etapa,$0.00,$12.00,$0.00,1,0,Nestle,Gerber 2da Etapa
7501000913312,Gerber De Manzana,$9.00,$12.00,$0.00,1,0,Nestle,Gerber De Manzana
7501000913305,Gerber Durazno 100g,$0.00,$10.00,$0.00,4,0,Tienda,Gerber Durazno 100g
75003463,Gerber Frutas Mixtas,$0.00,$12.00,$0.00,2,0,Nestle,Gerber Frutas Mixtas
7501000913466,Gerber Frutas Mixtas 100g,$0.00,$8.00,$0.00,9,0,Tienda,Gerber Frutas Mixtas 100g
7501000903443,Gerber Frutas Trop110g,$0.00,$10.00,$0.00,5,0,Tienda,Gerber Frutas Trop110g
75003456,Gerber Frutas Tropicales,$0.00,$12.00,$0.00,3,0,Nestle,Gerber Frutas Tropicales
7501000903252,Gerber Guayaba,$0.00,$10.00,$0.00,5,0,Tienda,Gerber Guayaba
7501000910397,Gerber Guayaba,$0.00,$12.00,$0.00,2,0,Nestle,Gerber Guayaba
7501000913572,Gerber Mango 2daEtap100,$0.00,$10.00,$0.00,2,0,Tienda,Gerber Mango 2daEtap100
75003388,Gerber Manzana,$0.00,$12.00,$0.00,3,0,Nestle,Gerber Manzana
7501000913343,Gerber Pera 100g,$0.00,$10.00,$0.00,7,0,Tienda,Gerber Pera 100g
7501000903276,Gerber Platano 2daEtapa,$0.00,$10.00,$0.00,5,0,Tienda,Gerber Platano 2daEtapa
7501000640362,Giro 95g,$0.00,$12.00,$0.00,3,0,Gamesa,Giro 95g
7501032903725,Glade 400ml,$0.00,$40.00,$0.00,1,0,Tienda,Glade 400ml
7501032915421,Glade Frescura Matinal,$36.50,$44.00,$0.00,1,0,Detergentes,Glade Frescura Matinal
7501032908669,Glade Gel,$9.00,$12.00,$12.00,0,0,Tienda,Glade Gel
7501032900243,Glade Manzana/Canela,$36.50,$42.00,$0.00,1,0,Tienda,Glade Manzana/Canela
7501032910341,Glade Vainilla,$36.50,$43.50,$0.00,1,0,Tienda,Glade Vainilla
7501030468318,Golden Nuts Cacaguates 40,$0.00,$6.00,$0.00,5,0,- Sin Departamento -,Golden Nuts Cacaguates 40
7501030459927,Golden Nuts Enchilad,$0.00,$10.00,$0.00,0,0,Barcel,Golden Nuts Enchilad
7501030459934,Golden Nuts Japones,$0.00,$15.00,$0.00,0,0,Barcel,Golden Nuts Japones
757528020248,Golden Nuts Salados,$0.00,$10.00,$0.00,0,0,Barcel,Golden Nuts Salados
7501030459941,Golden Nuts Salados 100g,$0.00,$10.00,$0.00,3,0,Barcel,Golden Nuts Salados 100g
7501035040267,Gran Centenario Azul 375ml,$90.00,$108.00,$0.00,0,0,vino,Gran Centenario Azul 375ml
735257000076,Grosella,$7.50,$10.00,$0.00,0,0,Tienda,Grosella
GUAJILLO Q NO PICA,Guajillo Q No Pica,$95.00,$123.50,$0.00,0.03,0,Tienda,Guajillo Q No Pica
7501393200280,Guani Kiki,$0.00,$1.50,$0.00,5,0,Tienda,Guani Kiki
7501019106002,Guante 6,$14.00,$18.00,$18.00,0,0,Tienda,Guante 6
7501019155758,Guante 7.5,$0.00,$18.00,$0.00,0,0,Tienda,Guante 7.5
7501019106040,Guante 8,$0.00,$20.00,$0.00,0,0,Tienda,Guante 8
7501019106064,Guante 9,$14.00,$18.00,$18.00,0,0,Tienda,Guante 9
7501019106019,Guantes,$0.00,$18.00,$0.00,0,0,Tienda,Guantes
7501019106033,Guantes,$14.00,$18.00,$18.00,0,0,Tienda,Guantes
7501019106057,Guantes Vitex Verde,$14.00,$18.00,$0.00,0,0,Tienda,Guantes Vitex Verde
7501019106026,Guantes Vitex Verde,$14.00,$18.00,$18.00,0,0,Tienda,Guantes Vitex Verde
GUAYABA,Guayaba,$16.00,$18.00,$0.00,N/A,0,Verdura,Guayaba
724869005111,Gummy Pop,$0.00,$1.00,$0.00,0,0,Dulces,Gummy Pop
HUEVO,HUEVO,$19.00,$25.00,$23.00,N/A,0,Tienda,HUEVO
7501000662654,Habaneras Integrales,$0.00,$9.00,$0.00,7,0,- Sin Departamento -,Habaneras Integrales
7506105604233,Hallls Cereza,$0.00,$6.00,$0.00,4,0,Tienda,Hallls Cereza
75051372,Halls 2´s,$0.00,$1.50,$0.00,N/A,0,Dulces,Halls 2´s
75051358,Halls 2´s,$0.00,$1.50,$0.00,0,0,Dulces,Halls 2´s
7622210267825,Halls Ceresa 25.2g,$0.00,$5.00,$0.00,0,0,- Sin Departamento -,Halls Ceresa 25.2g
7622210267870,Halls Colors,$0.00,$6.00,$0.00,1,0,Dulces,Halls Colors
7622210612014,Halls Frutos Rojos 25.2g,$0.00,$5.00,$0.00,0,0,- Sin Departamento -,Halls Frutos Rojos 25.2g
7506105604226,Halls Menta,$0.00,$6.00,$0.00,0,0,Dulces,Halls Menta
7622210267818,Halls Menta 25.2g,$0.00,$5.00,$0.00,0,0,- Sin Departamento -,Halls Menta 25.2g
7622210267863,Halls Miel,$0.00,$6.00,$0.00,0,0,Dulces,Halls Miel
7506105604202,Halls Miel,$0.00,$6.00,$0.00,2,0,Tienda,Halls Miel
7622210267856,Halls Mora Azul,$0.00,$6.00,$0.00,5,0,Dulces,Halls Mora Azul
7622210267832,Halls menta,$0.00,$6.00,$0.00,N/A,0,Dulces,Halls menta
7506105604219,Hals Mora,$0.00,$6.00,$0.00,11,0,Tienda,Hals Mora
7501069210759,Harina Arroz 500 G Tres,$0.00,$14.00,$0.00,1,0,Tienda,Harina Arroz 500 G Tres
7501069210766,Harina De Arroz 250g3 Es,$0.00,$7.00,$0.00,6,0,Tienda,Harina De Arroz 250g3 Es
HARINA,Harina De Trigo,$0.00,$14.00,$0.00,0,0,Nestle,Harina De Trigo
7501018316006,Harina De Trigo,$11.00,$15.00,$0.00,1611.27,0,Tienda,Harina De Trigo
7501069210032,Harina De Trigo 3 Es,$11.50,$15.00,$15.00,8,0,Tienda,Harina De Trigo 3 Es
7501069210223,Harina Hot Cakes,$21.00,$25.50,$23.00,11,0,Tienda,Harina Hot Cakes
7501069210506,Harina Pastel Chocolate,$0.00,$25.00,$0.00,1,0,Tienda,Harina Pastel Chocolate
7501069210445,Harina Pastel Vainilla,$0.00,$25.00,$0.00,0,0,Tienda,Harina Pastel Vainilla
7501058751119,Harpic,$26.50,$31.50,$0.00,1,0,Tienda,Harpic
7506309805566,Head And Shoulder,$44.50,$58.00,$0.00,0,0,Tienda,Head And Shoulder
7506295355076,Head And Shoulders,$44.50,$58.00,$0.00,0,0,Tienda,Head And Shoulders
7506195142042,Head And Shoulders Anticera,$44.50,$58.00,$0.00,0,0,Farmacia,Head And Shoulders Anticera
7501001351229,Head And Shoulders Limpieza,$44.50,$58.00,$0.00,2,0,Farmacia,Head And Shoulders Limpieza
7506195120071,Head And Shoulders Manzana,$44.50,$58.00,$0.00,0,0,Farmacia,Head And Shoulders Manzana
7501001244262,Head And Shoulders Proteccion,$44.50,$58.00,$0.00,0,0,Farmacia,Head And Shoulders Proteccion
7500435019620,Head Ands Shoulders 375ml,$43.00,$52.00,$0.00,1,0,Tienda,Head Ands Shoulders 375ml
7500435019880,Head Ands Shoulders 375ml,$43.00,$52.00,$0.00,1,0,Tienda,Head Ands Shoulders 375ml
7500435108034,Head Ands Shoulders 700ml,$70.00,$84.00,$0.00,1,0,Tienda,Head Ands Shoulders 700ml
7500435108065,Head Ands Shoulders 700ml,$70.00,$84.00,$0.00,1,0,Tienda,Head Ands Shoulders 700ml
7500435108027,Head Ands Shoulders 700ml,$70.00,$84.00,$0.00,1,0,Tienda,Head Ands Shoulders 700ml
7501007492568,Head Shoulders,$0.00,$5.00,$0.00,0,0,Tienda,Head Shoulders
7506195148686,Head Shoulders,$0.00,$17.00,$0.00,1,0,Tienda,Head Shoulders
13000001243,Heinz,$11.00,$14.00,$0.00,0,0,Tienda,Heinz
7501130932511,Helado Combinado,$0.00,$21.50,$0.00,0,0,Holanda,Helado Combinado
7501130932498,Helado Fressa,$0.00,$21.50,$0.00,0,0,Holanda,Helado Fressa
7501130933013,Helado Limon,$0.00,$21.50,$0.00,0,0,Holanda,Helado Limon
7501000633890,Hot Cakes,$22.00,$26.00,$0.00,0,0,Tienda,Hot Cakes
7501030459958,Hot Nuts 95g,$0.00,$15.00,$0.00,0,0,Barcel,Hot Nuts 95g
757528001742,Hot-Nuts Fuego,$0.00,$7.00,$0.00,8,0,- Sin Departamento -,Hot-Nuts Fuego
7501030463665,Hotkis,$0.00,$6.00,$0.00,0,0,Bimbo,Hotkis
7506161207904,Huevito Batman Chocolate,$0.00,$14.00,$0.00,3,0,Tienda,Huevito Batman Chocolate
840004075129,Huevo Chocolate,$0.00,$14.00,$0.00,0,0,Dulces,Huevo Chocolate
7506161206082,Huevo Iron Man Chocolate,$0.00,$14.00,$0.00,2,0,Tienda,Huevo Iron Man Chocolate
80051121,Huevo Kinder,$0.00,$16.00,$0.00,10,0,Dulces,Huevo Kinder
80135692,Huevo Kinder Max,$14.00,$17.00,$0.00,6,0,Dulces,Huevo Kinder Max
80741244,Huevo Kinder Original,$0.00,$16.50,$16.50,0,0,Dulces,Huevo Kinder Original
7506032105643,Huevo Princeas,$0.00,$15.00,$0.00,0,0,Tienda,Huevo Princeas
757528017705,Hut Nuts,$0.00,$10.00,$0.00,0,0,Barcel,Hut Nuts
7506105602482,Infinity Chiclets Al,$7.50,$10.00,$10.00,0,0,Tienda,Infinity Chiclets Al
7506105602536,Infinity Chiclets Al,$7.50,$10.00,$10.00,0,0,Tienda,Infinity Chiclets Al
7501032907570,InsecticBaygC Y J429ml,$32.00,$41.50,$41.50,0,0,Tienda,InsecticBaygC Y J429ml
7501035912793,Jabn Vel Rosita 350g,$11.00,$14.50,$0.00,21,0,Detergentes,Jabn Vel Rosita 350g
7501026006340,Jabon  Amarillo Tepey400,$10.50,$13.50,$12.50,17,0,Detergentes,Jabon  Amarillo Tepey400
7501199405957,Jabon 123 900g,$0.00,$26.00,$0.00,4,0,Detergentes,Jabon 123 900g
7509546018911,Jabon Axion 250g Polvo,$5.00,$6.50,$6.50,6,0,Tienda,Jabon Axion 250g Polvo
7506306238640,Jabon Camay,$0.00,$13.00,$0.00,0,0,Tienda,Jabon Camay
7501006713398,Jabon Camay Pink 180g,$8.50,$13.50,$0.00,1,0,Detergentes,Jabon Camay Pink 180g
7501006713329,Jabon Escudo,$10.00,$13.00,$0.00,0,0,Detergentes,Jabon Escudo
7509546060064,Jabon Palmolive,$9.00,$13.00,$12.00,1,0,Tienda,Jabon Palmolive
7509546064079,Jabon Palmolive,$0.00,$13.00,$0.00,3,0,Detergentes,Jabon Palmolive
7509546032290,Jabon Palmolive 180g,$0.00,$15.00,$0.00,0,0,Tienda,Jabon Palmolive 180g
7509546032214,Jabon Palmolive 180g,$0.00,$15.00,$0.00,1,0,- Sin Departamento -,Jabon Palmolive 180g
7509546035956,Jabon Palmolive 180g,$0.00,$15.00,$0.00,3,0,- Sin Departamento -,Jabon Palmolive 180g
7509546059198,Jabon Palmolive Avena,$0.00,$13.00,$0.00,3,0,Tienda,Jabon Palmolive Avena
7509546059228,Jabon Palmolive Coco,$0.00,$13.00,$0.00,1,0,Tienda,Jabon Palmolive Coco
7509546062068,Jabon Palmolive Men,$0.00,$13.00,$0.00,0,0,Detergentes,Jabon Palmolive Men
7509546059181,Jabon Palmolive Sensacion,$0.00,$13.00,$0.00,8,0,Tienda,Jabon Palmolive Sensacion
7509546059211,Jabon Palmolive Tocador,$9.00,$13.00,$12.00,4,0,Tienda,Jabon Palmolive Tocador
7509546059204,Jabon Palmolive Tocador,$9.00,$13.00,$12.00,5,0,Tienda,Jabon Palmolive Tocador
7509546059174,Jabon Palmolive Tocador,$9.00,$13.00,$12.00,6,0,Tienda,Jabon Palmolive Tocador
7509546059242,Jabon Palmolive Tocador,$9.00,$13.00,$12.00,7,0,Tienda,Jabon Palmolive Tocador
745819006170,Jabon Rosa Floral 350g,$0.00,$13.00,$0.00,7,0,Tienda,Jabon Rosa Floral 350g
7501026005688,Jabon Rosa Zote 200g,$7.00,$9.50,$9.50,13,0,Tienda,Jabon Rosa Zote 200g
7506306238374,Jabon Zest Delicadeza,$0.00,$13.00,$0.00,6,0,Tienda,Jabon Zest Delicadeza
7506306238381,Jabon Zest Dulzura,$0.00,$13.00,$0.00,4,0,Tienda,Jabon Zest Dulzura
7506306238428,Jabon Zest Neutro,$0.00,$13.00,$0.00,4,0,Tienda,Jabon Zest Neutro
7506306238404,Jabon Zest Nutricion,$0.00,$13.00,$0.00,1,0,Tienda,Jabon Zest Nutricion
7506306238343,Jabon Zest Renovacion,$0.00,$13.00,$0.00,3,0,Tienda,Jabon Zest Renovacion
7506306238367,Jabon Zest Suavidad,$0.00,$13.00,$0.00,4,0,Tienda,Jabon Zest Suavidad
7506306238398,Jabon Zest Vitalidad,$0.00,$13.00,$0.00,6,0,Tienda,Jabon Zest Vitalidad
7506306238336,Jabon Zezt Frescura,$13.00,$13.00,$0.00,9,0,Tienda,Jabon Zezt Frescura
7501026005671,Jabon Zote Rosa 400g,$11.00,$13.00,$0.00,21,0,Detergentes,Jabon Zote Rosa 400g
752216031100,Jaguar 12,$13.00,$15.50,$0.00,0,0,Tienda,Jaguar 12
JAMAICA,Jamaica,$60.00,$90.00,$0.00,N/A,0,Tienda,Jamaica
JAMON,Jamon Americanofud,$54.00,$85.00,$0.00,N/A,0,lacteos y embutidos,Jamon Americanofud
499,Jamon De Cerdo,$0.00,$20.50,$0.00,N/A,0,lacteos y embutidos,Jamon De Cerdo
468,Jamon De Cerdo 1k,$0.00,$80.00,$0.00,N/A,0,lacteos y embutidos,Jamon De Cerdo 1k
437,Jamon De Pavo 1k,$0.00,$120.00,$0.00,N/A,0,lacteos y embutidos,Jamon De Pavo 1k
451,Jamon De Pavo 250g,$0.00,$30.00,$0.00,N/A,0,lacteos y embutidos,Jamon De Pavo 250g
444,Jamon De Pavo 500g,$0.00,$60.00,$0.00,N/A,0,lacteos y embutidos,Jamon De Pavo 500g
475,Jamon De Puerco,$0.00,$41.00,$0.00,N/A,0,lacteos y embutidos,Jamon De Puerco
JAMON VIRGINIA FUD,Jamon Virginia Fud,$78.00,$101.50,$0.00,N/A,0,lacteos y embutidos,Jamon Virginia Fud
7501003306951,Jarable Mapple Fresa,$0.00,$25.00,$0.00,0,0,Tienda,Jarable Mapple Fresa
744886395057,Jarrito 2l Limon,$11.00,$15.00,$0.00,1,0,Refresco,Jarrito 2l Limon
744886375059,Jarrito 2l Mandarina,$15.00,$15.00,$0.00,8,0,Refresco,Jarrito 2l Mandarina
7503006897214,Jarrito 2l Manzana,$11.00,$15.00,$0.00,4,0,Refresco,Jarrito 2l Manzana
744886385058,Jarrito 2l Piña,$11.00,$15.00,$0.00,2,0,Refresco,Jarrito 2l Piña
744886365050,Jarrito 2l Tamarindo,$11.00,$15.00,$0.00,2,0,Refresco,Jarrito 2l Tamarindo
744886345052,Jarrito 2l Toronja,$0.00,$15.00,$0.00,0,0,Refresco,Jarrito 2l Toronja
744886288823,Jarrito 600 Limon,$0.00,$7.00,$0.00,0,0,Refresco,Jarrito 600 Limon
744886348824,Jarrito 600 Toronja,$0.00,$7.00,$0.00,2,0,Refresco,Jarrito 600 Toronja
7503006897597,Jarrito De Uva,$0.00,$15.00,$0.00,4,0,Refresco,Jarrito De Uva
744886298822,Jarrito Man 600ml,$6.00,$7.00,$0.00,2,0,Refresco,Jarrito Man 600ml
7503006897191,Jarrito Manz,$0.00,$7.00,$0.00,2,0,Refresco,Jarrito Manz
744886308828,Jarrito Poña 600ml,$0.00,$7.00,$0.00,1,0,Refresco,Jarrito Poña 600ml
744886328826,Jarrito Tam,$0.00,$7.00,$0.00,1,0,Refresco,Jarrito Tam
744886318827,Jarrito Tuti,$0.00,$7.00,$0.00,6,0,Refresco,Jarrito Tuti
7503006897603,Jarrito Uva 600ml,$0.00,$7.00,$0.00,4,0,Refresco,Jarrito Uva 600ml
744886405053,Jarrto Tutifruti,$11.00,$15.00,$0.00,9,0,Refresco,Jarrto Tutifruti
6921101207584,Jelly,$1.00,$1.00,$1.00,0,0,Dulces,Jelly
382903267798,Jeringa Insulina,$24.00,$31.00,$0.00,0,0,Tienda,Jeringa Insulina
382906713018,Jeringa Insulina,$3.00,$5.00,$0.00,90,0,Farmacia,Jeringa Insulina
382903267804,Jeringa Insulina 1ml,$24.00,$31.00,$0.00,0,0,Tienda,Jeringa Insulina 1ml
7501073086173,Jeringa PlastipCjaC5 Pz,$11.00,$15.00,$15.00,0,0,Tienda,Jeringa PlastipCjaC5 Pz
744607049702,Jimador 200ml,$38.50,$50.00,$45.00,2,0,vino,Jimador 200ml
JITOMATE,Jitomate,$9.00,$11.00,$0.00,N/A,0,Verdura,Jitomate
512,Jitomate 1k,$7.00,$11.00,$0.00,N/A,0,Verdura,Jitomate 1k
536,Jitomate 250g,$2.00,$3.00,$0.00,N/A,0,Verdura,Jitomate 250g
529,Jitomate 500g,$3.50,$5.00,$0.00,N/A,0,Verdura,Jitomate 500g
7501035010116,Jose Cuervo Especial,$106.00,$138.00,$120.00,0,0,vino,Jose Cuervo Especial
32239052024,Jugo,$0.00,$10.00,$0.00,0,0,Refresco,Jugo
32239052017,Jugo Del Valle 413 Ml,$0.00,$10.00,$0.00,0,0,Refresco,Jugo Del Valle 413 Ml
32239052147,Jugo Del Valle De Ma,$0.00,$10.00,$0.00,0,0,Refresco,Jugo Del Valle De Ma
7501013122053,Jugo Durazno Jumex Lt,$0.00,$21.00,$0.00,2,0,Tienda,Jugo Durazno Jumex Lt
75001957,Jugo Frutsy Uva,$0.00,$4.00,$0.00,0,0,Refresco,Jugo Frutsy Uva
7501013122060,Jugo Jumex 1 Lt Guayaba,$16.50,$19.00,$0.00,1,0,Tienda,Jugo Jumex 1 Lt Guayaba
7501013122039,Jugo Jumex Mango Lt,$0.00,$21.00,$0.00,3,0,Tienda,Jugo Jumex Mango Lt
7501013122114,Jugo Jumex Pia 1 Lt,$16.50,$21.00,$0.00,3,0,Tienda,Jugo Jumex Pia 1 Lt
7501059282421,Jugo Maggi50ml,$0.00,$10.00,$0.00,4,0,Tienda,Jugo Maggi50ml
32239052000,Jugo Valle 413ml Generic,$0.00,$10.00,$0.00,0,0,Refresco,Jugo Valle 413ml Generic
7501059297586,Juguito Maggi,$0.00,$10.00,$0.00,0,0,Tienda,Juguito Maggi
